prompt_id,method,family,z_score,ppl,new_tokens,seconds
75,kgw_d1.0,kgw,2.236067477499901,13.652586936950684,80,1.7163212168961763
76,kgw_d1.0,kgw,3.1304944684998617,13.45348072052002,80,1.738723123446107
77,kgw_d1.0,kgw,1.788853981999921,7.477348327636719,80,1.8027016269043088
78,kgw_d1.0,kgw,6.4845956847497135,12.447430610656738,80,1.8155656503513455
79,kgw_d1.0,kgw,0.8944269909999605,6.14888334274292,80,1.7710237670689821
80,kgw_d1.0,kgw,1.5652472342499308,5.219593048095703,80,1.7742302492260933
81,kgw_d1.0,kgw,4.6957417027497925,10.195332527160645,80,1.7282876269891858
82,kgw_d1.0,kgw,-0.22360674774999012,6.847590923309326,80,1.7518368102610111
83,kgw_d1.0,kgw,2.4596742252498913,8.379382133483887,80,1.770137008279562
84,kgw_d1.0,kgw,2.236067477499901,10.967572212219238,80,1.7354764500632882
85,kgw_d1.0,kgw,2.9068877207498716,10.929722785949707,80,1.7236169893294573
86,kgw_d1.0,kgw,4.024921459499822,9.782966613769531,80,1.747531226836145
87,kgw_d1.0,kgw,4.472134954999802,10.809150695800781,80,1.7162685170769691
88,kgw_d1.0,kgw,2.6832809729998814,9.925362586975098,80,1.747264384292066
89,kgw_d1.0,kgw,1.788853981999921,5.6769514083862305,80,1.767445215024054
90,kgw_d1.0,kgw,4.472134954999802,12.09043025970459,80,1.7583100162446499
91,kgw_d1.0,kgw,2.236067477499901,11.390425682067871,80,1.7546852473169565
92,kgw_d1.0,kgw,5.142955198249773,8.380019187927246,80,1.7614199044182897
93,kgw_d1.0,kgw,2.012460729749911,8.111459732055664,80,1.7300799051299691
94,kgw_d1.0,kgw,1.1180337387499506,8.728373527526855,80,1.7487291097640991
95,kgw_d1.0,kgw,3.801314711749832,6.885014057159424,80,1.7449526600539684
96,kgw_d1.0,kgw,3.577707963999842,12.727069854736328,80,1.767305700108409
97,kgw_d1.0,kgw,2.9068877207498716,14.001994132995605,80,1.7696934565901756
98,kgw_d1.0,kgw,2.6832809729998814,9.42922592163086,80,1.7208107728511095
99,kgw_d1.0,kgw,3.354101216249852,6.647174835205078,80,1.9901158111169934
0,kgw_d1.5,kgw,4.248528207249812,12.751447677612305,80,2.2048331052064896
1,kgw_d1.5,kgw,3.801314711749832,8.550951957702637,80,1.7705431403592229
2,kgw_d1.5,kgw,4.248528207249812,6.312338829040527,80,1.7104594856500626
3,kgw_d1.5,kgw,2.012460729749911,5.92718505859375,80,1.7925225626677275
4,kgw_d1.5,kgw,3.801314711749832,9.20492172241211,80,1.7640336006879807
5,kgw_d1.5,kgw,3.577707963999842,7.016210556030273,80,1.8258026335388422
6,kgw_d1.5,kgw,3.354101216249852,6.017040729522705,80,1.7551280399784446
7,kgw_d1.5,kgw,3.801314711749832,6.880832672119141,80,1.7662410279735923
8,kgw_d1.5,kgw,3.801314711749832,13.258478164672852,80,1.7872744351625443
9,kgw_d1.5,kgw,4.024921459499822,9.475646018981934,80,1.7816697927191854
10,kgw_d1.5,kgw,3.577707963999842,4.984217166900635,80,1.7035880293697119
11,kgw_d1.5,kgw,2.012460729749911,9.439032554626465,80,1.7616963954642415
12,kgw_d1.5,kgw,3.1304944684998617,12.326088905334473,80,1.7756921257823706
13,kgw_d1.5,kgw,4.6957417027497925,8.481467247009277,80,1.7482224320992827
14,kgw_d1.5,kgw,4.024921459499822,8.029708862304688,80,1.7652880689129233
15,kgw_d1.5,kgw,5.142955198249773,7.2419610023498535,80,1.7845213934779167
16,kgw_d1.5,kgw,2.4596742252498913,13.723610877990723,80,1.7896958347409964
17,kgw_d1.5,kgw,2.6832809729998814,8.445869445800781,80,1.8035787846893072
18,kgw_d1.5,kgw,4.024921459499822,12.276336669921875,80,1.794019184075296
19,kgw_d1.5,kgw,3.801314711749832,14.719016075134277,80,1.7843075646087527
